Giới tính của bạn:,Độ tuổi của bạn:,Trình độ học vấn cao nhất:,Tình trạng việc làm chính:,"Thu nhập bình quân tháng theo Hợp đồng lao động của bạn là bao nhiêu? (Vui lòng điền tổng thu nhập trước khi khấu trừ các loại Bảo hiểm (BHXH, BHYT, BHTN) và Thuế TNCN)","Số người phụ thuộc (con nhỏ, cha mẹ già...) đủ điều kiện giảm trừ gia cảnh:","Tôi tin rằng với các quy định quản lý thuế hiện nay, hành vi gian lận hoặc trốn thuế sẽ dễ dàng bị phát hiện và xử lý nghiêm. - HUMAN-ENF1","Tôi tin rằng Nhà nước, cơ quan thuế có đủ khả năng và công nghệ để phát hiện, xử lý nghiêm các hành vi trốn thuế. - HUMAN-ENF2","Các thủ tục khai báo thuế VÀ/HOẶC quy trình làm việc với cơ quan thuế đơn giản, tiện lợi, nhanh chóng hơn so với trước đây. - HUMAN-FAC1","So với trước đây, tôi thấy cách tính thuế và các bậc thuế trong phương án mới đơn giản, dễ hiểu và dễ thực hiện hơn. - HUMAN-FAC2","Tôi tin rằng Nhà nước, cơ quan thuế sẽ thực thi chính sách mới một cách khách quan, công tâm và đối xử bình đẳng với mọi người nộp thuế.  - HUMAN-TRU1",Tôi thấy mức thuế tôi phải đóng theo phương án mới là công bằng (người thu nhập như tôi đóng mức này là hợp lý). - HUMAN-TRU2,"Tôi tin tưởng số tiền thuế tôi đóng sẽ được Nhà nước sử dụng hiệu quả để cải thiện dịch vụ công (y tế, đường xá...). - HUMAN-TRU3","Tôi thấy Nhà nước đã giải thích rõ ràng, minh bạch về lý do và mục tiêu của việc sửa đổi thuế lần này. - HUMAN-TRU4","Sau khi xem xét các quyền lợi và nghĩa vụ, bạn có ủng hộ và tuân thủ chính sách mới hiện nay? - HUMAN-OUT1"
Nữ,36,Đại học,Chính thức,17850851,2,,,,,,,,,
Nữ,29,Đại học,Chính thức,17609695,4,,,,,,,,,
Nữ,49,Đại học,Chính thức,16769604,4,,,,,,,,,
Nữ,55,Đại học,Chính thức,12610812,4,,,,,,,,,
Nữ,54,Khác,Chính thức,15767025,3,,,,,,,,,
Nữ,53,THPT,Chính thức,13682041,4,,,,,,,,,
Nữ,33,Khác,Chính thức,17512774,4,,,,,,,,,
Nữ,35,THPT,Chính thức,12779301,2,,,,,,,,,
Nữ,18,Khác,Chính thức,17969365,2,,,,,,,,,
Nữ,51,Đại học,Chính thức,14988473,4,,,,,,,,,
Nữ,40,THPT,Chính thức,16186938,2,,,,,,,,,
Nữ,30,Đại học,Chính thức,14848355,3,,,,,,,,,
Nữ,50,THPT,Chính thức,13998215,2,,,,,,,,,
Nữ,26,Khác,Chính thức,16310138,4,,,,,,,,,
Nữ,52,Đại học,Chính thức,15048032,4,,,,,,,,,
Nam,27,THPT,Chính thức,18297727,2,,,,,,,,,
Nam,33,Đại học,Chính thức,18361086,3,,,,,,,,,
Nam,42,Cao đẳng - Trung cấp,Chính thức,22402324,4,,,,,,,,,
Nam,50,THPT,Chính thức,22145292,4,,,,,,,,,
Nam,30,Khác,Chính thức,18698098,2,,,,,,,,,
Nam,34,Cao đẳng - Trung cấp,Chính thức,22740352,4,,,,,,,,,
Nam,34,THPT,Chính thức,18132174,4,,,,,,,,,
Nam,52,Đại học,Chính thức,18162601,4,,,,,,,,,
Nam,48,Cao đẳng - Trung cấp,Chính thức,19870943,2,,,,,,,,,
Nam,34,THPT,Chính thức,18246492,2,,,,,,,,,
Nam,31,Đại học,Chính thức,22303039,1,,,,,,,,,
Nam,38,THPT,Chính thức,22556846,2,,,,,,,,,
Nam,36,THPT,Chính thức,22208852,2,,,,,,,,,
Nam,40,Đại học,Chính thức,19249574,3,,,,,,,,,
Nam,42,THPT,Chính thức,18322792,2,,,,,,,,,
Nam,46,Thạc sĩ - Tiến sĩ,Chính thức,21104125,4,,,,,,,,,
Nam,31,Đại học,Chính thức,18080215,4,,,,,,,,,
Nam,49,Đại học,Chính thức,22999962,2,,,,,,,,,
Nam,47,Khác,Chính thức,21173822,4,,,,,,,,,
Nam,34,Đại học,Chính thức,20198044,2,,,,,,,,,
Nam,34,Đại học,Chính thức,18502876,4,,,,,,,,,
Nam,33,Khác,Chính thức,20777388,1,,,,,,,,,
Nam,26,Đại học,Chính thức,19049197,3,,,,,,,,,
Nam,51,Khác,Chính thức,18347334,4,,,,,,,,,
Nam,51,Khác,Chính thức,22544961,3,,,,,,,,,
Nam,49,THPT,Chính thức,21466369,4,,,,,,,,,
Nam,53,Đại học,Chính thức,20148050,2,,,,,,,,,
Nam,49,THPT,Chính thức,18255418,2,,,,,,,,,
Nam,53,Đại học,Chính thức,22440260,4,,,,,,,,,
Nam,57,Khác,Chính thức,21907143,3,,,,,,,,,
Nam,36,Khác,Chính thức,22644585,4,,,,,,,,,
Nam,42,THPT,Chính thức,18230698,3,,,,,,,,,
Nam,43,Đại học,Chính thức,20764275,4,,,,,,,,,
Nam,26,Đại học,Chính thức,18570243,4,,,,,,,,,
Nam,30,Cao đẳng - Trung cấp,Chính thức,19934377,2,,,,,,,,,
Nam,35,Đại học,Chính thức,18977646,2,,,,,,,,,
Nam,36,Đại học,Chính thức,20692767,2,,,,,,,,,
Nam,47,THPT,Chính thức,21864489,4,,,,,,,,,
Nam,33,Đại học,Chính thức,22452895,2,,,,,,,,,
Nam,46,Đại học,Chính thức,22611436,2,,,,,,,,,
Nam,47,Đại học,Chính thức,18392439,4,,,,,,,,,
Nam,35,THPT,Chính thức,22307815,1,,,,,,,,,
Nam,47,Đại học,Chính thức,18785595,4,,,,,,,,,
Nam,45,Đại học,Chính thức,18324769,2,,,,,,,,,
Nam,48,Đại học,Chính thức,20319490,4,,,,,,,,,
Nam,37,Đại học,Chính thức,19832517,4,,,,,,,,,
Nam,32,Đại học,Chính thức,19578427,4,,,,,,,,,
Nam,49,Đại học,Chính thức,19325010,4,,,,,,,,,
Nam,37,THPT,Chính thức,20202930,3,,,,,,,,,
Nam,36,Đại học,Chính thức,18396204,4,,,,,,,,,
Nam,40,Khác,Chính thức,20305317,4,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,20475545,1,,,,,,,,,
Nam,29,Cao đẳng - Trung cấp,Chính thức,22043709,4,,,,,,,,,
Nam,37,Đại học,Chính thức,21932616,4,,,,,,,,,
Nam,43,THPT,Chính thức,21597751,4,,,,,,,,,
Nam,37,Khác,Chính thức,21206172,4,,,,,,,,,
Nam,44,THPT,Chính thức,20991399,4,,,,,,,,,
Nam,25,Cao đẳng - Trung cấp,Chính thức,22702237,1,,,,,,,,,
Nam,39,Đại học,Chính thức,19708207,2,,,,,,,,,
Nam,33,Đại học,Chính thức,20462806,4,,,,,,,,,
Nam,26,Thạc sĩ - Tiến sĩ,Chính thức,18836103,1,,,,,,,,,
Nam,54,Đại học,Chính thức,19711365,2,,,,,,,,,
Nam,38,Cao đẳng - Trung cấp,Chính thức,18135190,2,,,,,,,,,
Nam,49,Đại học,Chính thức,20852889,2,,,,,,,,,
Nam,62,Đại học,Chính thức,21338910,3,,,,,,,,,
Nam,46,Đại học,Chính thức,19627457,4,,,,,,,,,
Nam,36,THPT,Chính thức,21934209,4,,,,,,,,,
Nam,33,Đại học,Chính thức,20877544,4,,,,,,,,,
Nam,38,Đại học,Chính thức,18802545,2,,,,,,,,,
Nam,40,Đại học,Chính thức,20032312,2,,,,,,,,,
Nam,57,Đại học,Chính thức,19130944,4,,,,,,,,,
Nam,43,Đại học,Chính thức,20749690,3,,,,,,,,,
Nam,44,Đại học,Chính thức,18296497,1,,,,,,,,,
Nam,30,Thạc sĩ - Tiến sĩ,Chính thức,19050513,2,,,,,,,,,
Nam,47,Đại học,Chính thức,21509783,2,,,,,,,,,
Nam,53,Đại học,Chính thức,20955121,2,,,,,,,,,
Nam,58,Đại học,Chính thức,19469634,4,,,,,,,,,
Nam,40,Đại học,Chính thức,22535581,4,,,,,,,,,
Nam,40,Đại học,Chính thức,18682321,4,,,,,,,,,
Nam,43,Đại học,Chính thức,18108709,3,,,,,,,,,
Nam,37,THPT,Chính thức,18684243,1,,,,,,,,,
Nam,40,Đại học,Chính thức,19005568,4,,,,,,,,,
Nam,45,Đại học,Chính thức,19128789,1,,,,,,,,,
Nam,29,Đại học,Chính thức,20542210,2,,,,,,,,,
Nam,20,Đại học,Chính thức,21064219,1,,,,,,,,,
Nam,47,Đại học,Chính thức,18818897,3,,,,,,,,,
Nam,43,Đại học,Chính thức,19146098,4,,,,,,,,,
Nam,60,Đại học,Chính thức,22115702,4,,,,,,,,,
Nam,42,Đại học,Chính thức,21420593,3,,,,,,,,,
Nam,44,Đại học,Chính thức,20163571,2,,,,,,,,,
Nam,52,Thạc sĩ - Tiến sĩ,Chính thức,22024762,1,,,,,,,,,
Nam,46,Đại học,Chính thức,21397806,2,,,,,,,,,
Nam,38,Đại học,Chính thức,18879287,3,,,,,,,,,
Nam,29,Đại học,Chính thức,20646448,3,,,,,,,,,
Nam,49,Đại học,Chính thức,18647864,4,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,18150796,1,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,20116251,4,,,,,,,,,
Nam,28,Đại học,Chính thức,18302622,4,,,,,,,,,
Nam,18,Đại học,Chính thức,20976961,4,,,,,,,,,
Nam,30,Đại học,Chính thức,21060554,3,,,,,,,,,
Nam,48,Đại học,Chính thức,19123476,3,,,,,,,,,
Nam,54,Đại học,Chính thức,20225258,2,,,,,,,,,
Nam,51,THPT,Chính thức,20208867,3,,,,,,,,,
Nam,29,Khác,Chính thức,22097270,2,,,,,,,,,
Nam,62,Cao đẳng - Trung cấp,Chính thức,19269569,4,,,,,,,,,
Nam,38,THPT,Chính thức,22121887,3,,,,,,,,,
Nam,26,Đại học,Chính thức,20710441,2,,,,,,,,,
Nam,38,Đại học,Chính thức,18190588,3,,,,,,,,,
Nam,32,Đại học,Chính thức,21043805,4,,,,,,,,,
Nam,30,THPT,Chính thức,20217036,2,,,,,,,,,
Nam,38,THPT,Chính thức,19089165,2,,,,,,,,,
Nam,42,THPT,Chính thức,21553680,2,,,,,,,,,
Nam,48,THPT,Chính thức,19170586,4,,,,,,,,,
Nam,35,Đại học,Chính thức,21815878,2,,,,,,,,,
Nam,34,Cao đẳng - Trung cấp,Chính thức,20864195,3,,,,,,,,,
Nam,36,Cao đẳng - Trung cấp,Chính thức,21872661,2,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,22265768,4,,,,,,,,,
Nam,34,Đại học,Chính thức,21518805,4,,,,,,,,,
Nam,37,Đại học,Chính thức,19735314,4,,,,,,,,,
Nam,28,Đại học,Chính thức,22875651,3,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,19454628,3,,,,,,,,,
Nam,50,Đại học,Chính thức,18380820,3,,,,,,,,,
Nam,32,THPT,Chính thức,22533569,4,,,,,,,,,
Nam,47,Đại học,Chính thức,18438547,3,,,,,,,,,
Nam,32,Đại học,Chính thức,19017370,3,,,,,,,,,
Nam,49,THPT,Chính thức,18751621,2,,,,,,,,,
Nam,45,Đại học,Chính thức,19242682,4,,,,,,,,,
Nam,42,Đại học,Chính thức,22199062,2,,,,,,,,,
Nam,35,Đại học,Chính thức,20443726,2,,,,,,,,,
Nam,41,THPT,Chính thức,22840219,2,,,,,,,,,
Nam,33,Đại học,Chính thức,21651920,4,,,,,,,,,
Nam,18,Đại học,Chính thức,20553482,3,,,,,,,,,
Nam,54,Đại học,Chính thức,20690891,2,,,,,,,,,
Nam,48,Đại học,Chính thức,18852457,4,,,,,,,,,
Nam,41,Đại học,Chính thức,19891222,3,,,,,,,,,
Nam,52,THPT,Chính thức,18669796,4,,,,,,,,,
Nam,50,Đại học,Chính thức,20110306,2,,,,,,,,,
Nam,54,Đại học,Chính thức,22042910,3,,,,,,,,,
Nam,42,Thạc sĩ - Tiến sĩ,Chính thức,19576281,3,,,,,,,,,
Nam,54,Khác,Chính thức,21120840,3,,,,,,,,,
Nam,46,Đại học,Chính thức,21470734,2,,,,,,,,,
Nam,25,Đại học,Chính thức,21121034,4,,,,,,,,,
Nam,38,Thạc sĩ - Tiến sĩ,Chính thức,18237800,4,,,,,,,,,
Nam,49,Đại học,Chính thức,18073815,3,,,,,,,,,
Nam,33,Cao đẳng - Trung cấp,Chính thức,22293195,4,,,,,,,,,
Nam,31,THPT,Chính thức,18089701,4,,,,,,,,,
Nam,23,Đại học,Chính thức,21430133,2,,,,,,,,,
Nam,23,Đại học,Chính thức,21034391,2,,,,,,,,,
Nam,40,Khác,Chính thức,20761589,3,,,,,,,,,
Nam,35,Đại học,Chính thức,22895825,3,,,,,,,,,
Nam,53,Đại học,Chính thức,21677860,3,,,,,,,,,
Nam,44,Đại học,Chính thức,20432238,2,,,,,,,,,
Nam,36,Thạc sĩ - Tiến sĩ,Chính thức,21947586,4,,,,,,,,,
Nam,27,Đại học,Chính thức,21663089,1,,,,,,,,,
Nam,48,THPT,Chính thức,18662569,3,,,,,,,,,
Nam,41,THPT,Chính thức,20932495,3,,,,,,,,,
Nam,43,Đại học,Chính thức,20270100,4,,,,,,,,,
Nam,30,Đại học,Chính thức,18353124,4,,,,,,,,,
Nam,53,Đại học,Chính thức,18034976,4,,,,,,,,,
Nam,44,Thạc sĩ - Tiến sĩ,Chính thức,22456098,2,,,,,,,,,
Nam,49,Khác,Chính thức,22040000,3,,,,,,,,,
Nam,30,Đại học,Chính thức,22500112,2,,,,,,,,,
Nam,35,THPT,Chính thức,20104949,2,,,,,,,,,
Nam,41,THPT,Chính thức,22783756,4,,,,,,,,,
Nam,26,Khác,Chính thức,20326995,4,,,,,,,,,
Nam,39,Đại học,Chính thức,18390664,1,,,,,,,,,
Nam,29,Cao đẳng - Trung cấp,Chính thức,21417282,2,,,,,,,,,
Nam,40,THPT,Chính thức,19012865,4,,,,,,,,,
Nam,55,Thạc sĩ - Tiến sĩ,Chính thức,22734987,4,,,,,,,,,
Nam,31,Đại học,Chính thức,22950596,4,,,,,,,,,
Nam,32,Đại học,Chính thức,19333561,1,,,,,,,,,
Nam,37,THPT,Chính thức,18162881,3,,,,,,,,,
Nam,53,Đại học,Chính thức,19410841,4,,,,,,,,,
Nam,37,THPT,Chính thức,19660032,4,,,,,,,,,
Nam,34,Đại học,Chính thức,22455917,3,,,,,,,,,
Nam,54,THPT,Chính thức,21801852,4,,,,,,,,,
Nam,34,Đại học,Chính thức,20281841,4,,,,,,,,,
Nam,34,THPT,Chính thức,21071357,4,,,,,,,,,
Nam,48,Đại học,Chính thức,18178441,4,,,,,,,,,
Nam,31,Đại học,Chính thức,21077745,4,,,,,,,,,
Nam,36,Đại học,Chính thức,22482208,4,,,,,,,,,
Nam,35,THPT,Chính thức,19017530,4,,,,,,,,,
Nam,42,Đại học,Chính thức,19926652,4,,,,,,,,,
Nam,25,THPT,Chính thức,21993341,2,,,,,,,,,
Nam,45,Đại học,Chính thức,21638964,4,,,,,,,,,
Nam,35,Đại học,Chính thức,18366102,4,,,,,,,,,
Nam,37,Đại học,Chính thức,21313404,4,,,,,,,,,
Nam,37,THPT,Chính thức,19460735,1,,,,,,,,,
Nam,44,Đại học,Chính thức,19349407,4,,,,,,,,,
Nam,37,Khác,Chính thức,20056033,2,,,,,,,,,
Nam,40,Khác,Chính thức,22691452,4,,,,,,,,,
Nam,35,Cao đẳng - Trung cấp,Chính thức,18930122,2,,,,,,,,,
Nam,51,Đại học,Chính thức,19246275,1,,,,,,,,,
Nam,29,Khác,Chính thức,22057527,4,,,,,,,,,
Nam,33,Đại học,Chính thức,21418505,4,,,,,,,,,
Nam,30,Đại học,Chính thức,20437821,3,,,,,,,,,
Nam,38,Đại học,Chính thức,19211412,3,,,,,,,,,
Nam,33,Đại học,Chính thức,21863673,2,,,,,,,,,
Nam,26,Đại học,Chính thức,20637812,4,,,,,,,,,
Nam,53,Đại học,Chính thức,20779292,4,,,,,,,,,
Nam,27,Khác,Chính thức,20792467,2,,,,,,,,,
Nam,51,Khác,Chính thức,19714052,2,,,,,,,,,
Nam,41,Đại học,Chính thức,19793613,4,,,,,,,,,
Nam,51,Khác,Chính thức,21942739,4,,,,,,,,,
Nam,57,Đại học,Chính thức,19266710,2,,,,,,,,,
Nam,35,THPT,Chính thức,22892183,4,,,,,,,,,
Nam,49,THPT,Chính thức,21826164,4,,,,,,,,,
Nam,30,Đại học,Chính thức,21868274,2,,,,,,,,,
Nam,30,THPT,Chính thức,21511027,2,,,,,,,,,
Nam,34,Đại học,Chính thức,22070929,1,,,,,,,,,
Nam,40,Đại học,Chính thức,21478306,2,,,,,,,,,
Nam,48,Đại học,Chính thức,20452165,3,,,,,,,,,
Nam,29,Cao đẳng - Trung cấp,Chính thức,19137742,1,,,,,,,,,
Nam,30,Đại học,Chính thức,22461488,4,,,,,,,,,
Nam,36,THPT,Chính thức,19530434,4,,,,,,,,,
Nam,53,Đại học,Chính thức,20786873,4,,,,,,,,,
Nam,41,THPT,Chính thức,18892212,4,,,,,,,,,
Nam,54,Đại học,Chính thức,21212429,3,,,,,,,,,
Nam,30,Đại học,Chính thức,20938160,3,,,,,,,,,
Nam,31,Đại học,Chính thức,20996629,4,,,,,,,,,
Nam,31,Đại học,Chính thức,21935871,3,,,,,,,,,
Nam,44,Đại học,Chính thức,19543413,2,,,,,,,,,
Nam,26,THPT,Chính thức,22860584,3,,,,,,,,,
Nam,43,Đại học,Chính thức,21709336,2,,,,,,,,,
Nam,34,Đại học,Chính thức,22223076,3,,,,,,,,,
Nam,42,Đại học,Chính thức,18338476,2,,,,,,,,,
Nam,32,Đại học,Chính thức,18609708,4,,,,,,,,,
Nam,42,Đại học,Chính thức,19971748,3,,,,,,,,,
Nam,37,Khác,Chính thức,18347500,4,,,,,,,,,
Nam,58,Cao đẳng - Trung cấp,Chính thức,18557615,3,,,,,,,,,
Nam,50,THPT,Chính thức,22419356,2,,,,,,,,,
Nam,45,THPT,Chính thức,18397700,4,,,,,,,,,
Nam,27,Cao đẳng - Trung cấp,Chính thức,22997453,4,,,,,,,,,
Nam,39,Đại học,Chính thức,21143625,4,,,,,,,,,
Nam,51,Đại học,Chính thức,20945650,4,,,,,,,,,
Nam,31,Đại học,Chính thức,18388687,4,,,,,,,,,
Nam,50,Đại học,Chính thức,19241643,2,,,,,,,,,
Nam,49,THPT,Chính thức,20352119,2,,,,,,,,,
Nam,18,Khác,Chính thức,18932580,4,,,,,,,,,
Nam,59,THPT,Chính thức,19930725,3,,,,,,,,,
Nam,27,Thạc sĩ - Tiến sĩ,Chính thức,19552577,4,,,,,,,,,
Nam,49,Đại học,Chính thức,18326574,3,,,,,,,,,
Nam,47,Khác,Chính thức,18539109,4,,,,,,,,,
Nam,43,THPT,Chính thức,18206334,4,,,,,,,,,
Nam,34,Khác,Chính thức,20644574,2,,,,,,,,,
Nam,26,Đại học,Chính thức,21407311,2,,,,,,,,,
Nam,28,Đại học,Chính thức,18599142,2,,,,,,,,,
Nam,31,Đại học,Chính thức,21289063,4,,,,,,,,,
Nam,31,Đại học,Chính thức,18527047,4,,,,,,,,,
Nam,39,Đại học,Chính thức,19758063,4,,,,,,,,,
Nam,29,THPT,Chính thức,19134486,3,,,,,,,,,
Nam,28,THPT,Chính thức,19310655,4,,,,,,,,,
Nam,47,Đại học,Chính thức,19398594,1,,,,,,,,,
Nam,40,Thạc sĩ - Tiến sĩ,Chính thức,18357093,3,,,,,,,,,
Nam,30,THPT,Chính thức,22241353,2,,,,,,,,,
Nam,27,Đại học,Chính thức,18862704,4,,,,,,,,,
Nam,33,Đại học,Chính thức,22792473,4,,,,,,,,,
Nam,41,Đại học,Chính thức,18321793,3,,,,,,,,,
Nam,41,Đại học,Chính thức,18174099,4,,,,,,,,,
Nam,52,Đại học,Chính thức,22586655,2,,,,,,,,,
Nam,27,Đại học,Chính thức,19626005,2,,,,,,,,,
Nam,24,Đại học,Chính thức,18146420,1,,,,,,,,,
Nam,40,THPT,Chính thức,19998271,3,,,,,,,,,
Nam,26,Khác,Chính thức,18351426,4,,,,,,,,,
Nam,30,Đại học,Chính thức,20978028,3,,,,,,,,,
Nam,32,Khác,Chính thức,21537312,4,,,,,,,,,
Nam,49,Đại học,Chính thức,18623341,4,,,,,,,,,
Nam,31,Thạc sĩ - Tiến sĩ,Chính thức,18240642,3,,,,,,,,,
Nam,46,Đại học,Chính thức,21640575,4,,,,,,,,,
Nam,39,THPT,Chính thức,22308568,4,,,,,,,,,
Nam,37,Đại học,Chính thức,20624738,4,,,,,,,,,
Nam,36,THPT,Chính thức,20901267,4,,,,,,,,,
Nam,48,Đại học,Chính thức,22856656,4,,,,,,,,,
Nam,50,Đại học,Chính thức,22636931,4,,,,,,,,,
Nam,33,THPT,Chính thức,18853227,2,,,,,,,,,
Nam,48,Đại học,Chính thức,20345918,4,,,,,,,,,
Nam,27,Đại học,Chính thức,20769145,3,,,,,,,,,
Nam,25,Thạc sĩ - Tiến sĩ,Chính thức,21090789,2,,,,,,,,,
Nam,33,THPT,Chính thức,20009338,1,,,,,,,,,
Nam,28,Đại học,Chính thức,21531820,3,,,,,,,,,
Nam,39,Đại học,Chính thức,19828175,4,,,,,,,,,
Nam,38,THPT,Chính thức,20976115,3,,,,,,,,,
Nam,34,Đại học,Chính thức,19159241,3,,,,,,,,,
Nam,48,Đại học,Chính thức,20962140,2,,,,,,,,,
Nam,22,Đại học,Chính thức,22717839,2,,,,,,,,,
Nam,29,Đại học,Chính thức,21160195,2,,,,,,,,,
Nam,44,Đại học,Chính thức,19453617,2,,,,,,,,,
Nam,47,Đại học,Chính thức,19519899,4,,,,,,,,,
Nam,43,THPT,Chính thức,19106431,2,,,,,,,,,
Nam,36,Đại học,Chính thức,19951639,2,,,,,,,,,
Nam,26,Đại học,Chính thức,22799288,4,,,,,,,,,
Nam,32,Đại học,Chính thức,22768294,3,,,,,,,,,
Nam,30,Đại học,Chính thức,19593526,2,,,,,,,,,
Nam,50,THPT,Chính thức,21204866,4,,,,,,,,,
Nam,40,Đại học,Chính thức,18967512,4,,,,,,,,,
Nam,27,THPT,Chính thức,21735497,4,,,,,,,,,
Nam,45,Đại học,Chính thức,21604693,2,,,,,,,,,
Nam,46,Đại học,Chính thức,19743382,4,,,,,,,,,
Nam,30,Đại học,Chính thức,21105807,4,,,,,,,,,
Nam,45,Đại học,Chính thức,22198482,2,,,,,,,,,
Nam,52,Đại học,Chính thức,21710124,1,,,,,,,,,
Nam,51,Thạc sĩ - Tiến sĩ,Chính thức,21753529,2,,,,,,,,,
Nam,30,Đại học,Chính thức,18453772,4,,,,,,,,,
Nam,39,Đại học,Chính thức,20102288,3,,,,,,,,,
Nam,62,Đại học,Chính thức,19489822,3,,,,,,,,,
Nam,26,Đại học,Chính thức,21067529,4,,,,,,,,,
Nam,64,Đại học,Chính thức,20175216,3,,,,,,,,,
Nam,36,Thạc sĩ - Tiến sĩ,Chính thức,19269822,2,,,,,,,,,
Nam,20,Đại học,Chính thức,20607567,4,,,,,,,,,
Nam,43,Đại học,Chính thức,22096273,4,,,,,,,,,
Nam,38,Thạc sĩ - Tiến sĩ,Chính thức,21754470,2,,,,,,,,,
Nam,41,Đại học,Chính thức,19573015,4,,,,,,,,,
Nam,34,Đại học,Chính thức,22673168,4,,,,,,,,,
Nam,46,Thạc sĩ - Tiến sĩ,Chính thức,21688671,1,,,,,,,,,
Nam,45,Đại học,Chính thức,18865576,4,,,,,,,,,
Nam,46,Cao đẳng - Trung cấp,Chính thức,22696902,4,,,,,,,,,
Nam,48,Đại học,Chính thức,22138636,4,,,,,,,,,
Nam,48,Đại học,Chính thức,22875324,3,,,,,,,,,
Nam,46,Đại học,Chính thức,22219506,4,,,,,,,,,
Nam,31,Thạc sĩ - Tiến sĩ,Chính thức,18968432,4,,,,,,,,,
Nam,31,Đại học,Chính thức,19141604,4,,,,,,,,,
Nam,38,Đại học,Chính thức,19291162,3,,,,,,,,,
Nam,54,Đại học,Chính thức,21777642,3,,,,,,,,,
Nam,45,Đại học,Chính thức,21464629,4,,,,,,,,,
Nam,28,Khác,Chính thức,18981438,3,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,19338287,1,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,18142022,4,,,,,,,,,
Nam,40,Đại học,Chính thức,19260368,4,,,,,,,,,
Nam,28,Thạc sĩ - Tiến sĩ,Chính thức,22759900,1,,,,,,,,,
Nam,42,Đại học,Chính thức,22889631,2,,,,,,,,,
Nam,36,Đại học,Chính thức,18721687,3,,,,,,,,,
Nam,31,Cao đẳng - Trung cấp,Chính thức,22871640,1,,,,,,,,,
Nam,38,Đại học,Chính thức,19203426,2,,,,,,,,,
Nam,28,Đại học,Chính thức,21804667,3,,,,,,,,,
Nam,32,Đại học,Chính thức,21873883,3,,,,,,,,,
Nam,37,Khác,Chính thức,22585931,4,,,,,,,,,
Nam,32,Đại học,Chính thức,21809838,4,,,,,,,,,
Nam,47,Thạc sĩ - Tiến sĩ,Chính thức,19292932,4,,,,,,,,,
Nam,42,Đại học,Chính thức,19308754,4,,,,,,,,,
Nam,29,Thạc sĩ - Tiến sĩ,Chính thức,20563535,3,,,,,,,,,
Nam,50,Đại học,Chính thức,19741202,2,,,,,,,,,
Nam,25,Đại học,Chính thức,22110966,4,,,,,,,,,
Nam,49,Đại học,Chính thức,20220015,3,,,,,,,,,
Nam,23,THPT,Chính thức,22479166,4,,,,,,,,,
Nam,53,Khác,Chính thức,22045809,1,,,,,,,,,
Nam,54,THPT,Chính thức,18921319,4,,,,,,,,,
Nam,48,Thạc sĩ - Tiến sĩ,Chính thức,21242799,3,,,,,,,,,
Nam,40,THPT,Chính thức,18440161,4,,,,,,,,,
Nam,52,Cao đẳng - Trung cấp,Chính thức,21477674,2,,,,,,,,,
Nam,34,Đại học,Chính thức,22963723,3,,,,,,,,,
Nam,35,THPT,Chính thức,21300432,4,,,,,,,,,
Nam,58,Đại học,Chính thức,22954356,2,,,,,,,,,
Nam,45,Đại học,Chính thức,22217969,2,,,,,,,,,
Nam,30,THPT,Chính thức,22659314,2,,,,,,,,,
Nam,45,THPT,Chính thức,20080475,4,,,,,,,,,
Nam,40,Khác,Chính thức,22120909,3,,,,,,,,,
Nam,36,Đại học,Chính thức,21923800,3,,,,,,,,,
Nam,40,THPT,Chính thức,18400111,4,,,,,,,,,
Nam,42,Đại học,Chính thức,20802454,2,,,,,,,,,
Nam,43,Đại học,Chính thức,22532181,3,,,,,,,,,
Nam,30,Cao đẳng - Trung cấp,Chính thức,22992236,2,,,,,,,,,
Nam,49,Đại học,Chính thức,19873513,3,,,,,,,,,
Nam,31,THPT,Chính thức,20435049,3,,,,,,,,,
Nam,40,Đại học,Chính thức,20767665,1,,,,,,,,,
Nam,46,Đại học,Chính thức,20307696,3,,,,,,,,,
Nam,43,Khác,Chính thức,18020764,3,,,,,,,,,
Nam,31,Đại học,Chính thức,22087160,4,,,,,,,,,
Nam,30,THPT,Chính thức,22459797,4,,,,,,,,,
Nam,53,Thạc sĩ - Tiến sĩ,Chính thức,22662166,4,,,,,,,,,
Nam,36,THPT,Chính thức,20949863,4,,,,,,,,,
Nam,32,Đại học,Chính thức,21045430,4,,,,,,,,,
Nam,41,THPT,Chính thức,18699424,4,,,,,,,,,
Nam,30,Đại học,Chính thức,22954921,4,,,,,,,,,
Nam,45,Đại học,Chính thức,20357256,2,,,,,,,,,
Nam,44,THPT,Chính thức,18863902,3,,,,,,,,,
Nam,47,THPT,Chính thức,18454151,4,,,,,,,,,
Nam,30,Đại học,Chính thức,19602274,3,,,,,,,,,
Nam,28,Khác,Chính thức,19415291,4,,,,,,,,,
Nam,41,THPT,Chính thức,19481408,2,,,,,,,,,
